HomeTeam,AwayTeam,Date,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
55,67,22/08/2015,1,1,D,1,0,H,7,9,2,4,19,9,1,3,6,3,0,0
61,48,22/08/2015,2,3,A,2,2,D,13,11,5,6,7,7,10,3,0,1,0,0
62,69,22/08/2015,0,2,A,0,1,A,6,12,3,6,11,11,3,7,1,1,1,0
65,1,22/08/2015,1,1,D,0,0,D,14,10,4,7,13,12,6,11,1,2,1,0
71,59,22/08/2015,3,3,D,1,3,A,20,9,9,5,6,12,16,2,1,3,1,0
83,42,22/08/2015,2,0,H,1,0,H,9,8,2,2,9,7,5,3,1,0,0,0
96,32,22/08/2015,1,1,D,0,1,A,16,4,4,4,16,18,8,0,1,2,0,1
97,51,22/08/2015,3,2,H,1,2,A,9,7,7,2,11,13,5,5,1,2,0,0
1,62,29/08/2015,1,1,D,0,1,A,10,5,4,3,8,18,2,4,1,0,0,0
2,36,29/08/2015,2,1,H,1,1,D,14,6,3,1,12,15,16,2,1,1,0,0
5,20,29/08/2015,0,0,D,0,0,D,6,6,1,4,8,3,9,5,1,1,0,0
29,96,29/08/2015,0,0,D,0,0,D,17,15,6,5,13,14,6,8,3,1,0,0
32,83,29/08/2015,1,1,D,1,0,H,11,7,4,5,16,11,11,6,4,2,0,0
42,22,29/08/2015,2,3,A,1,0,H,12,15,5,6,3,10,3,3,0,5,0,0
48,16,29/08/2015,2,0,H,2,0,H,12,9,8,5,17,9,6,3,2,0,0,0
51,71,29/08/2015,1,2,A,1,1,D,7,10,1,5,10,7,5,4,3,0,0,0
59,65,29/08/2015,4,1,H,1,1,D,10,21,5,7,12,8,2,5,2,3,0,0
67,97,29/08/2015,2,0,H,1,0,H,15,3,8,1,8,14,5,2,1,3,0,0
69,61,29/08/2015,1,0,H,1,0,H,20,11,9,7,9,8,5,2,1,0,0,0
98,55,29/08/2015,1,2,A,1,2,A,11,6,1,3,15,16,6,3,1,2,0,0
20,51,05/09/2015,1,3,A,1,1,D,12,13,4,4,12,11,4,7,0,1,1,0
22,5,05/09/2015,3,2,H,2,2,D,9,28,5,11,4,7,6,15,1,0,0,0
36,48,05/09/2015,4,0,H,2,0,H,7,14,5,4,11,13,3,7,1,3,0,0
55,2,05/09/2015,1,1,D,1,1,D,8,12,3,4,15,17,8,3,4,3,0,1
61,98,05/09/2015,0,3,A,0,1,A,9,8,2,6,16,11,5,6,3,2,1,0
62,32,05/09/2015,1,2,A,1,2,A,7,8,2,5,12,14,9,3,3,3,0,0
71,1,05/09/2015,0,0,D,0,0,D,9,9,3,2,11,19,4,4,2,5,0,0
83,69,05/09/2015,2,1,H,2,0,H,8,14,2,2,13,13,7,6,1,0,0,0
96,42,05/09/2015,2,1,H,1,1,D,11,11,4,6,12,13,9,3,1,3,0,1
97,59,05/09/2015,2,4,A,2,0,H,8,17,5,8,3,5,3,6,0,3,1,0
16,67,06/09/2015,0,1,A,0,0,D,14,7,4,2,7,24,10,4,0,3,1,1
16,1,12/09/2015,0,1,A,0,0,D,4,6,1,2,11,9,9,5,1,2,0,0
20,48,12/09/2015,1,1,D,0,0,D,8,13,2,6,7,10,4,10,3,0,0,0
22,32,12/09/2015,2,1,H,1,1,D,18,13,5,5,8,6,9,10,1,1,0,0
36,42,12/09/2015,1,0,H,0,0,D,12,8,5,2,5,9,5,11,0,1,0,0
55,29,12/09/2015,4,0,H,1,0,H,12,6,8,2,21,13,6,3,0,0,0,1
61,59,12/09/2015,1,2,A,0,1,A,7,6,3,3,12,7,9,3,2,1,0,0
62,67,12/09/2015,1,0,H,1,0,H,4,6,3,3,13,13,6,6,1,3,1,0
65,51,12/09/2015,3,2,H,1,0,H,14,13,7,5,11,14,2,9,5,1,0,1
71,5,12/09/2015,3,1,H,1,1,D,15,10,5,2,16,14,6,3,5,2,0,1
83,98,12/09/2015,2,2,D,0,1,A,9,10,6,6,5,7,6,7,1,0,0,0
96,69,12/09/2015,1,2,A,1,2,A,9,10,2,4,8,13,5,4,2,4,0,0
97,2,12/09/2015,1,1,D,1,0,H,6,16,3,7,6,16,1,7,0,1,0,0
1,36,19/09/2015,4,2,H,2,0,H,14,13,8,4,13,10,3,5,1,2,0,0
2,65,19/09/2015,2,1,H,0,1,A,12,7,7,3,13,12,8,1,3,4,0,0
5,83,19/09/2015,3,2,H,0,1,A,11,10,6,4,11,7,9,4,2,1,0,0
29,97,19/09/2015,0,1,A,0,1,A,22,11,0,5,6,15,6,2,0,0,0,0
32,61,19/09/2015,0,0,D,0,0,D,13,14,3,4,10,10,4,5,0,0,0,0
42,20,19/09/2015,0,0,D,0,0,D,13,7,5,1,8,12,11,6,0,0,0,0
48,96,19/09/2015,1,1,D,0,1,A,11,16,2,4,13,17,7,2,2,1,0,0
51,55,19/09/2015,1,0,H,0,0,D,3,6,1,5,6,13,6,5,1,3,0,0
59,62,19/09/2015,2,4,A,0,2,A,12,19,5,14,3,11,5,9,0,1,0,0
67,71,19/09/2015,1,1,D,1,0,H,13,4,6,1,10,9,5,4,3,1,0,1
69,16,19/09/2015,1,1,D,0,0,D,18,15,7,7,10,8,7,6,5,1,0,0
98,22,19/09/2015,2,2,D,0,2,A,9,8,3,4,7,4,3,2,2,1,1,0
65,29,22/09/2015,4,1,H,2,1,H,13,11,7,3,14,17,8,2,2,5,0,0
5,32,26/09/2015,3,1,H,2,0,H,10,8,5,3,10,14,2,6,1,3,0,0
16,71,26/09/2015,1,2,A,0,1,A,4,10,2,7,12,7,2,7,3,2,0,0
20,83,26/09/2015,1,0,H,0,0,D,17,5,9,0,6,14,7,2,0,2,0,0
22,61,26/09/2015,0,1,A,0,0,D,15,9,2,3,12,8,6,2,1,1,0,0
29,1,26/09/2015,0,3,A,0,2,A,3,15,1,9,12,16,3,3,1,2,1,0
36,96,26/09/2015,0,2,A,0,0,D,15,7,2,2,6,18,13,3,1,2,0,0
51,2,26/09/2015,2,0,H,0,0,D,11,11,5,4,8,12,10,11,1,0,0,1
55,69,26/09/2015,0,0,D,0,0,D,15,14,2,5,10,11,3,5,1,2,0,0
62,48,26/09/2015,1,1,D,0,0,D,6,14,2,8,12,13,7,9,1,1,0,0
65,98,26/09/2015,1,0,H,1,0,H,22,10,4,2,11,10,9,2,1,5,0,0
67,59,26/09/2015,0,0,D,0,0,D,12,6,4,1,7,12,12,2,1,3,0,0
97,42,26/09/2015,1,2,A,1,1,D,8,4,2,2,9,10,1,2,2,1,0,0
1,97,29/09/2015,2,1,H,1,1,D,18,5,6,1,7,12,6,5,0,0,0,0
2,62,29/09/2015,1,1,D,1,1,D,17,4,6,2,6,9,8,11,2,0,0,0
32,65,29/09/2015,1,1,D,0,1,A,7,10,1,4,20,15,2,5,2,2,0,0
42,16,29/09/2015,0,3,A,0,1,A,11,14,3,6,9,12,5,7,3,2,0,0
48,22,29/09/2015,1,2,A,0,0,D,15,5,3,3,8,5,6,2,1,0,0,0
59,51,29/09/2015,1,3,A,1,2,A,12,13,5,6,7,9,5,3,0,1,0,0
61,29,29/09/2015,0,3,A,0,2,A,6,12,3,6,11,12,3,5,2,2,0,0
69,5,29/09/2015,2,1,H,0,1,A,15,14,8,4,11,11,0,4,0,2,0,0
71,36,29/09/2015,1,2,A,0,1,A,14,5,5,4,10,7,9,3,2,0,0,0
83,55,29/09/2015,0,2,A,0,0,D,6,11,2,6,15,17,2,7,3,5,0,0
96,20,29/09/2015,1,0,H,0,0,D,15,3,5,1,12,12,5,4,0,1,0,1
98,67,29/09/2015,1,2,A,1,1,D,10,21,3,12,10,8,2,13,1,0,0,0
1,67,03/10/2015,1,3,A,0,1,A,11,11,6,8,11,7,4,4,1,2,0,0
2,5,03/10/2015,2,0,H,1,0,H,7,6,4,1,11,12,5,2,0,2,0,0
32,55,03/10/2015,3,4,A,3,2,H,9,21,5,10,12,10,3,3,1,0,0,0
42,51,03/10/2015,1,4,A,1,1,D,17,8,7,6,3,8,8,3,1,0,0,0
48,65,03/10/2015,3,1,H,1,0,H,19,7,8,2,12,10,5,3,0,1,0,0
59,16,03/10/2015,3,4,A,1,1,D,11,16,8,9,10,6,4,4,1,1,0,0
61,36,03/10/2015,1,1,D,0,0,D,9,8,5,2,12,10,8,5,0,1,0,0
69,29,03/10/2015,2,1,H,1,0,H,13,8,7,3,10,9,7,1,3,3,0,0
71,97,03/10/2015,0,0,D,0,0,D,13,4,2,0,6,6,7,2,0,1,0,0
83,22,03/10/2015,0,1,A,0,0,D,7,11,4,4,11,8,6,4,1,0,0,0
96,62,03/10/2015,2,3,A,1,1,D,5,8,2,5,19,16,5,3,2,3,0,0
98,20,03/10/2015,2,2,D,0,0,D,9,16,5,6,6,8,7,9,1,1,0,0
5,1,10/10/2015,1,2,A,1,1,D,8,10,4,3,15,7,7,3,2,1,0,0
20,71,10/10/2015,1,3,A,1,0,H,2,15,2,8,12,9,2,9,2,1,1,1
22,59,10/10/2015,2,3,A,1,1,D,5,8,3,5,6,7,9,9,2,1,0,0
29,48,10/10/2015,3,2,H,3,1,H,8,11,6,5,12,14,5,6,2,0,0,1
51,98,10/10/2015,1,1,D,0,1,A,10,7,4,1,13,10,5,6,0,1,0,0
55,61,10/10/2015,3,0,H,0,0,D,14,5,8,3,10,11,4,4,0,1,0,0
62,42,10/10/2015,2,1,H,2,1,H,11,7,3,3,12,9,9,4,1,3,0,0
67,2,10/10/2015,1,0,H,0,0,D,7,12,2,4,6,14,9,7,2,2,0,0
97,32,10/10/2015,2,2,D,0,2,A,10,6,5,4,7,5,5,3,1,0,0,0
36,83,11/10/2015,3,3,D,2,2,D,10,12,5,6,12,9,4,5,1,0,0,0
65,69,11/10/2015,0,2,A,0,1,A,17,10,8,4,12,18,8,5,2,1,0,0
2,59,17/10/2015,2,5,A,1,3,A,10,7,5,5,16,7,10,1,3,4,0,0
5,98,17/10/2015,3,1,H,0,0,D,12,6,6,4,13,19,4,2,1,2,0,0
20,62,17/10/2015,2,1,H,1,0,H,13,11,8,6,9,13,6,9,1,1,0,1
22,36,17/10/2015,1,0,H,0,0,D,14,13,6,5,8,10,8,8,1,3,0,0
29,51,17/10/2015,2,1,H,0,1,A,12,10,3,2,7,12,7,6,1,4,0,0
32,42,17/10/2015,0,1,A,0,1,A,9,6,4,3,4,7,7,4,0,0,0,0
48,67,17/10/2015,2,2,D,0,2,A,13,8,6,6,11,12,4,7,1,3,0,1
55,16,17/10/2015,1,2,A,0,1,A,12,8,3,3,9,11,3,5,2,2,2,1
61,71,17/10/2015,0,1,A,0,1,A,5,8,1,2,15,10,2,1,1,1,0,0
65,97,17/10/2015,2,0,H,0,0,D,19,6,4,1,12,14,4,3,1,1,0,0
69,1,17/10/2015,1,0,H,0,0,D,10,18,4,7,14,10,5,9,2,4,0,0
83,96,17/10/2015,2,1,H,1,0,H,7,10,4,4,16,14,4,7,5,2,0,0
1,2,20/10/2015,3,4,A,3,3,D,8,12,7,6,7,19,5,5,1,1,0,0
16,65,20/10/2015,0,0,D,0,0,D,14,6,3,0,9,13,12,5,0,2,0,0
42,5,20/10/2015,1,1,D,1,0,H,7,7,5,4,10,11,6,6,3,1,0,0
51,48,20/10/2015,1,1,D,1,0,H,11,10,3,5,11,10,3,5,1,0,0,0
59,29,20/10/2015,3,1,H,1,0,H,6,9,6,4,9,11,0,4,3,1,0,0
62,22,20/10/2015,3,2,H,1,1,D,15,14,7,4,9,13,6,1,1,2,0,0
67,69,20/10/2015,1,0,H,1,0,H,7,4,3,1,11,10,5,2,0,2,0,0
71,83,20/10/2015,1,1,D,0,0,D,20,6,7,2,8,12,9,3,0,1,0,0
96,61,20/10/2015,0,2,A,0,0,D,7,4,4,2,9,12,10,6,1,2,0,0
97,55,20/10/2015,0,1,A,0,0,D,5,7,0,3,17,15,4,3,1,4,0,0
98,32,20/10/2015,2,2,D,1,1,D,10,10,4,5,5,10,6,7,2,0,0,0
36,20,21/10/2015,1,0,H,1,0,H,9,9,4,5,11,7,4,1,0,1,0,0
1,32,24/10/2015,3,1,H,2,0,H,18,2,10,1,6,9,10,2,1,1,0,0
16,61,24/10/2015,1,4,A,1,1,D,22,12,3,4,5,11,6,6,0,1,0,0
36,65,24/10/2015,1,1,D,1,1,D,8,17,3,7,9,7,4,6,3,0,0,0
42,29,24/10/2015,1,2,A,0,0,D,9,10,4,6,8,9,8,8,1,2,1,0
51,69,24/10/2015,1,2,A,0,1,A,6,8,3,4,6,7,3,10,1,1,1,0
59,48,24/10/2015,0,1,A,0,1,A,10,8,4,2,3,15,8,1,0,2,0,0
62,83,24/10/2015,2,1,H,0,1,A,13,9,6,2,10,13,11,4,0,4,0,0
67,5,24/10/2015,2,3,A,2,3,A,17,8,7,5,12,11,4,5,3,2,0,0
71,55,24/10/2015,0,0,D,0,0,D,13,3,2,0,12,14,11,5,0,2,0,0
96,22,24/10/2015,1,1,D,0,0,D,13,5,3,2,16,16,7,5,2,2,0,1
97,20,24/10/2015,2,3,A,1,3,A,10,8,5,5,10,10,10,4,3,1,0,0
98,2,24/10/2015,1,3,A,0,1,A,7,13,1,6,4,9,5,7,1,0,0,0
20,16,30/10/2015,1,2,A,1,0,H,8,13,3,7,9,12,5,7,0,1,0,0
2,42,31/10/2015,2,0,H,2,0,H,17,4,8,1,14,9,9,3,0,3,0,0
5,36,31/10/2015,2,0,H,1,0,H,9,6,5,3,13,8,10,15,2,2,0,0
22,97,31/10/2015,3,2,H,1,2,A,21,13,4,3,10,14,5,3,2,2,0,0
29,98,31/10/2015,1,0,H,0,0,D,14,7,4,2,8,19,5,4,0,4,0,0
48,1,31/10/2015,0,1,A,0,1,A,8,13,2,5,11,10,9,2,2,3,0,0
55,96,31/10/2015,0,2,A,0,1,A,13,6,7,2,11,9,7,5,0,3,0,0
61,62,31/10/2015,2,2,D,2,2,D,8,6,5,2,8,10,3,3,2,0,0,0
65,71,31/10/2015,2,1,H,1,1,D,9,13,4,5,6,10,7,7,0,1,0,0
69,59,31/10/2015,2,0,H,2,0,H,18,9,4,3,12,7,9,1,2,1,0,0
83,67,31/10/2015,1,5,A,1,2,A,10,27,5,13,9,9,4,8,0,2,2,0
32,51,01/11/2015,0,2,A,0,1,A,9,10,1,5,13,11,4,3,4,1,0,0
1,61,14/11/2015,2,2,D,0,0,D,16,12,7,4,11,10,3,2,3,2,0,0
16,22,14/11/2015,2,0,H,0,0,D,15,5,6,1,8,12,4,4,4,0,0,0
36,29,14/11/2015,2,2,D,2,1,H,9,14,5,5,16,7,4,7,1,1,0,0
51,5,14/11/2015,2,0,H,1,0,H,13,3,6,1,14,5,7,6,2,0,0,0
62,55,14/11/2015,1,0,H,1,0,H,7,11,4,1,8,13,4,7,1,2,0,0
67,20,14/11/2015,1,0,H,1,0,H,9,6,4,2,9,15,7,6,2,4,0,0
97,83,14/11/2015,2,2,D,0,0,D,16,10,7,4,12,9,7,6,1,3,0,0
98,69,14/11/2015,1,2,A,0,2,A,9,13,4,6,8,12,7,4,0,1,0,0
42,48,15/11/2015,3,1,H,1,1,D,7,9,4,5,11,10,1,4,0,1,0,0
71,2,15/11/2015,0,0,D,0,0,D,3,6,1,1,5,10,7,6,0,1,0,0
2,96,21/11/2015,1,1,D,0,0,D,8,9,2,4,17,11,4,2,2,2,0,0
5,59,21/11/2015,0,0,D,0,0,D,8,3,2,2,7,7,6,2,1,1,0,0
20,1,21/11/2015,2,3,A,2,1,H,13,18,5,6,12,13,7,4,2,4,0,0
22,71,21/11/2015,2,2,D,1,0,H,6,15,4,6,7,9,2,8,1,1,0,0
29,16,21/11/2015,2,1,H,2,0,H,11,13,2,4,10,11,5,11,2,2,0,0
32,67,21/11/2015,0,1,A,0,0,D,10,10,4,4,15,5,2,6,2,1,0,0
48,98,21/11/2015,3,2,H,2,1,H,8,5,4,4,9,8,4,3,1,3,0,0
55,42,21/11/2015,3,1,H,1,1,D,10,5,4,2,9,6,7,3,2,1,0,0
61,97,21/11/2015,0,0,D,0,0,D,15,8,7,1,12,10,6,3,0,0,0,0
65,62,21/11/2015,1,2,A,0,1,A,15,8,4,2,11,8,4,3,1,1,0,0
69,36,21/11/2015,1,2,A,0,2,A,16,10,6,3,10,11,7,8,2,0,0,0
83,51,21/11/2015,0,0,D,0,0,D,7,9,2,5,9,15,3,1,2,1,0,1
2,32,24/11/2015,0,1,A,0,0,D,12,6,6,2,13,17,6,3,0,0,0,0
16,83,24/11/2015,1,2,A,1,1,D,16,12,3,4,10,12,5,4,0,2,0,0
29,62,24/11/2015,1,2,A,0,2,A,12,10,3,4,11,16,6,4,2,1,0,1
51,22,24/11/2015,3,4,A,1,1,D,9,17,5,10,10,14,5,3,1,2,0,0
55,36,24/11/2015,0,2,A,0,2,A,17,5,3,4,13,6,12,3,1,1,0,0
59,20,24/11/2015,2,4,A,1,3,A,7,15,3,6,12,16,4,3,5,2,0,0
65,5,24/11/2015,4,2,H,2,0,H,17,9,8,5,14,16,5,7,0,4,0,0
67,61,24/11/2015,1,1,D,0,1,A,15,5,7,2,8,12,9,3,1,3,0,0
69,48,24/11/2015,1,1,D,0,1,A,12,15,2,7,14,9,6,2,2,1,0,0
71,98,24/11/2015,6,0,H,0,0,D,23,2,12,2,9,12,8,4,1,1,0,1
97,96,24/11/2015,0,1,A,0,0,D,7,11,5,6,7,12,4,4,2,2,0,0
5,55,28/11/2015,1,3,A,0,1,A,8,9,5,5,9,13,6,4,1,1,1,1
20,65,28/11/2015,3,1,H,0,1,A,13,14,5,4,14,9,7,4,1,4,0,0
22,29,28/11/2015,3,1,H,2,1,H,10,6,6,2,12,8,5,3,1,1,0,0
32,69,28/11/2015,1,1,D,0,0,D,11,9,4,4,8,9,6,2,1,3,0,0
36,16,28/11/2015,1,1,D,0,0,D,12,13,6,7,6,15,4,9,1,2,0,0
42,67,28/11/2015,0,1,A,0,0,D,12,16,1,9,11,8,4,7,2,0,0,0
48,2,28/11/2015,1,1,D,1,0,H,2,15,1,5,9,15,3,8,2,3,1,0
61,51,28/11/2015,3,0,H,0,0,D,7,7,4,3,7,6,2,10,0,0,0,0
62,97,28/11/2015,2,0,H,1,0,H,5,7,4,1,10,5,6,9,1,1,0,0
83,59,28/11/2015,4,3,H,2,1,H,13,10,8,4,5,14,10,3,1,3,0,0
96,71,28/11/2015,2,2,D,2,1,H,6,6,5,3,10,10,9,5,2,0,0,0
98,1,28/11/2015,1,5,A,0,2,A,6,21,1,11,10,7,3,11,2,3,0,0
16,96,01/12/2015,3,0,H,0,0,D,16,5,10,0,9,12,4,1,0,1,0,0
59,32,01/12/2015,1,0,H,1,0,H,14,5,6,1,10,24,6,4,0,1,0,0
2,83,12/12/2015,1,2,A,1,0,H,5,15,3,7,11,3,5,8,1,0,0,0
16,98,12/12/2015,2,1,H,0,1,A,15,6,9,2,15,12,5,1,1,3,0,0
29,32,12/12/2015,3,2,H,2,0,H,11,7,4,3,14,10,9,4,1,1,0,0
51,62,12/12/2015,3,4,A,1,3,A,9,8,5,7,16,10,1,6,3,0,0,0
55,48,12/12/2015,1,1,D,1,1,D,10,8,2,2,10,15,5,5,2,3,0,0
65,61,12/12/2015,4,3,H,2,2,D,23,11,9,5,9,9,6,3,3,2,0,0
67,22,12/12/2015,1,1,D,1,1,D,14,15,7,3,6,8,6,8,0,1,0,0
69,20,12/12/2015,1,2,A,0,1,A,11,10,3,4,9,12,3,4,1,2,0,0
71,42,12/12/2015,4,0,H,2,0,H,11,5,5,3,12,16,7,4,0,2,0,0
97,5,12/12/2015,2,2,D,0,2,A,11,6,6,3,12,11,5,2,1,3,0,0
96,65,15/12/2015,2,2,D,1,1,D,12,7,4,4,17,9,9,2,0,1,0,1
5,29,19/12/2015,4,2,H,1,0,H,11,4,7,3,13,14,6,5,1,3,0,0
20,55,19/12/2015,1,1,D,1,1,D,11,9,3,4,14,12,4,4,1,2,0,0
22,65,19/12/2015,3,0,H,2,0,H,11,11,6,4,13,9,5,2,1,3,0,0
32,16,19/12/2015,0,3,A,0,1,A,7,10,3,4,10,13,5,4,1,1,0,0
36,51,19/12/2015,2,3,A,0,2,A,19,11,11,5,11,8,18,3,1,1,0,0
42,69,19/12/2015,1,2,A,0,0,D,10,15,3,5,12,11,3,4,1,1,0,0
48,97,19/12/2015,1,1,D,0,1,A,11,10,2,4,12,10,4,2,1,2,0,0
61,2,19/12/2015,2,2,D,2,0,H,11,10,1,4,5,9,11,5,0,1,0,0
62,71,19/12/2015,1,2,A,1,1,D,7,10,4,7,9,2,10,3,3,2,0,0
83,1,19/12/2015,1,1,D,1,0,H,8,11,6,4,11,13,9,4,0,2,0,0
96,67,19/12/2015,2,1,H,0,0,D,8,8,3,4,11,8,9,8,2,1,0,0
98,59,19/12/2015,2,1,H,1,0,H,11,10,6,2,10,13,3,9,2,2,0,0
2,16,26/12/2015,0,0,D,0,0,D,6,10,0,4,14,11,6,6,2,1,1,0
5,61,26/12/2015,2,0,H,0,0,D,9,17,6,5,10,11,7,5,1,1,0,1
29,83,26/12/2015,2,1,H,0,0,D,15,7,4,2,13,12,5,7,3,0,0,0
32,20,26/12/2015,0,3,A,0,0,D,8,11,2,3,15,8,4,6,5,2,0,0
48,71,26/12/2015,3,2,H,2,1,H,9,10,6,8,8,14,2,9,4,1,1,1
51,96,26/12/2015,0,2,A,0,0,D,9,12,0,4,12,11,4,6,1,0,0,0
67,36,26/12/2015,3,0,H,0,0,D,16,11,7,3,7,9,2,4,3,4,0,0
69,97,26/12/2015,1,0,H,0,0,D,15,6,9,0,10,15,4,1,2,3,0,0
16,48,28/12/2015,2,1,H,1,1,D,13,12,5,5,13,13,4,3,3,1,0,0
20,5,28/12/2015,2,1,H,0,0,D,7,15,3,4,11,8,6,7,0,2,0,0
36,2,28/12/2015,0,2,A,0,2,A,16,10,4,5,11,13,7,1,2,1,0,0
55,98,28/12/2015,1,1,D,1,1,D,17,8,7,2,17,13,7,1,2,1,0,0
61,69,28/12/2015,1,2,A,1,0,H,12,14,8,8,6,7,4,8,0,4,0,0
62,1,28/12/2015,1,0,H,0,0,D,5,18,1,4,13,8,3,9,2,3,0,0
65,59,28/12/2015,2,2,D,1,2,A,14,14,8,6,11,4,7,5,0,2,0,0
71,51,28/12/2015,0,0,D,0,0,D,17,4,6,1,6,17,13,0,1,3,0,0
83,32,28/12/2015,1,3,A,1,3,A,9,12,3,6,10,8,10,1,0,1,0,0
96,29,28/12/2015,2,0,H,1,0,H,3,5,3,0,12,6,4,4,1,0,0,0
97,67,28/12/2015,0,0,D,0,0,D,9,21,2,6,10,9,4,9,0,0,0,0
16,51,02/01/2016,2,0,H,0,0,D,15,4,6,0,5,14,6,6,1,4,0,0
20,2,02/01/2016,1,4,A,1,1,D,8,9,2,7,10,22,1,7,1,1,0,0
22,69,02/01/2016,0,2,A,0,1,A,10,10,4,5,12,11,4,1,2,1,0,0
36,32,02/01/2016,1,2,A,1,1,D,16,7,7,4,9,12,11,4,1,1,0,0
55,1,02/01/2016,2,3,A,1,1,D,12,12,5,8,12,12,4,4,3,4,0,0
62,5,02/01/2016,3,0,H,1,0,H,20,7,9,1,9,11,7,5,0,5,0,0
65,67,02/01/2016,2,4,A,0,1,A,10,31,4,14,9,14,2,14,3,0,0,0
71,29,02/01/2016,3,0,H,2,0,H,13,6,6,3,5,8,7,1,1,1,0,0
83,48,02/01/2016,2,2,D,0,0,D,11,10,5,6,5,8,8,3,1,1,0,0
96,59,02/01/2016,0,2,A,0,0,D,1,4,0,3,14,11,4,4,1,2,1,0
97,98,02/01/2016,1,0,H,1,0,H,8,8,3,2,8,9,7,5,1,3,0,0
5,16,09/01/2016,1,0,H,1,0,H,3,18,2,5,14,13,2,3,0,1,1,0
29,20,09/01/2016,1,0,H,1,0,H,10,7,4,1,10,13,6,1,1,2,0,0
55,83,09/01/2016,2,1,H,1,0,H,15,17,10,6,12,10,7,4,1,0,0,0
59,36,12/01/2016,1,1,D,0,0,D,7,9,4,5,12,13,7,5,1,0,0,0
69,62,12/01/2016,1,2,A,0,1,A,10,8,2,4,9,19,9,5,2,5,0,0
2,55,16/01/2016,3,1,H,0,1,A,18,7,7,1,9,8,6,3,3,0,0,0
5,22,16/01/2016,0,0,D,0,0,D,6,13,1,5,8,9,4,2,3,1,0,0
29,65,16/01/2016,0,1,A,0,0,D,19,10,5,1,13,9,7,2,1,2,0,0
32,62,16/01/2016,1,2,A,0,0,D,9,7,3,4,15,11,6,9,1,1,0,0
42,96,16/01/2016,1,0,H,1,0,H,5,17,4,7,9,20,4,8,1,2,0,0
48,36,16/01/2016,1,3,A,1,3,A,19,9,6,6,7,13,2,3,2,3,0,0
51,20,16/01/2016,0,0,D,0,0,D,9,8,2,1,12,8,7,6,5,1,0,0
59,97,16/01/2016,2,1,H,0,0,D,20,16,7,6,7,13,6,12,3,2,0,0
69,83,16/01/2016,3,2,H,3,1,H,19,10,10,4,9,11,8,6,0,2,0,0
98,61,16/01/2016,0,1,A,0,1,A,13,8,3,3,9,13,9,1,0,2,0,0
67,16,17/01/2016,1,2,A,0,0,D,16,9,4,4,6,11,14,3,2,1,0,0
1,42,19/01/2016,3,1,H,2,0,H,19,7,7,3,9,12,8,4,0,2,0,0
16,69,23/01/2016,1,1,D,0,0,D,11,14,6,2,4,11,8,11,1,1,0,0
20,42,23/01/2016,1,1,D,0,0,D,12,7,6,5,10,10,5,7,1,2,0,0
22,98,23/01/2016,1,1,D,1,0,H,17,6,4,2,8,12,3,5,1,3,0,0
36,1,23/01/2016,2,1,H,1,1,D,12,13,6,3,12,7,4,5,3,3,0,0
55,51,23/01/2016,0,2,A,0,1,A,12,7,4,5,8,10,1,5,1,2,0,0
61,32,23/01/2016,2,2,D,0,2,A,18,7,8,3,7,11,15,1,1,1,0,0
62,59,23/01/2016,3,1,H,2,0,H,13,9,7,4,6,15,7,2,2,4,0,0
65,2,23/01/2016,0,2,A,0,1,A,11,18,2,11,7,13,3,11,1,1,0,0
71,67,23/01/2016,0,1,A,0,0,D,6,9,2,3,16,10,7,4,0,1,0,0
83,5,23/01/2016,0,0,D,0,0,D,6,2,2,1,12,21,5,1,3,2,0,0
96,48,23/01/2016,0,2,A,0,0,D,6,6,0,2,12,11,2,3,1,1,0,0
97,29,23/01/2016,2,1,H,0,0,D,7,5,5,3,8,14,8,3,2,3,0,0
48,61,26/01/2016,1,0,H,0,0,D,7,7,2,1,8,14,3,2,3,3,0,0
59,55,26/01/2016,1,2,A,0,0,D,6,9,4,4,3,7,1,7,0,0,0,0
1,16,30/01/2016,1,0,H,0,0,D,17,6,7,2,8,6,5,4,0,0,0,0
2,97,30/01/2016,2,3,A,2,2,D,13,5,3,5,18,4,5,4,2,0,0,0
29,55,30/01/2016,0,1,A,0,0,D,10,12,3,9,12,12,9,13,1,0,0,1
42,36,30/01/2016,0,2,A,0,1,A,10,9,3,3,5,5,11,4,1,0,0,0
48,20,30/01/2016,1,3,A,0,1,A,9,10,2,4,15,8,8,5,1,2,0,0
51,65,30/01/2016,0,2,A,0,0,D,14,9,6,5,10,11,8,3,2,1,0,0
59,61,30/01/2016,1,2,A,0,1,A,13,10,4,5,13,13,2,4,2,1,0,0
69,96,30/01/2016,0,1,A,0,1,A,12,8,6,4,11,16,8,1,2,2,0,0
98,83,30/01/2016,2,1,H,1,0,H,5,7,4,4,12,9,2,7,0,1,0,0
51,97,02/02/2016,1,1,D,0,0,D,16,6,3,5,15,9,6,1,1,1,0,0
59,71,02/02/2016,1,1,D,0,1,A,11,8,5,2,8,11,1,7,2,1,0,0
20,32,06/02/2016,1,0,H,0,0,D,11,5,3,0,11,14,8,3,0,1,0,0
22,1,06/02/2016,2,0,H,2,0,H,8,9,5,2,17,14,2,4,1,2,0,0
55,59,06/02/2016,2,1,H,2,1,H,8,6,4,4,13,7,4,6,1,1,0,0
